,run 0,run 1,run 2,run 3,run 4,run 5,run 6,run 7,run 8,run 9,run 10,run 11,run 12,run 13,run 14,run 15,run 16,run 17,run 18,run 19,run 20,run 21,run 22,run 23,run 24,run 25,run 26,run 27,run 28,run 29
11,0.003448275862068966,0.0038461538461538464,0.011486314746293483,0.003703703703703704,0.04996687918911867,0.14081703416494532,0.0058823529411764705,0.00125,0.0058823529411764705,0.0010869565217391304,0.0019230769230769232,0.003125,0.0025,0.0018867924528301887,0.0011363636363636365,0.004347826086956522,0.0020833333333333333,0.000628930817610063,0.002325581395348837,0.0007042253521126761,0.0024390243902439024,0.004,0.0006211180124223603,0.0010416666666666667,0.0024390243902439024,0.0006172839506172839,0.002325581395348837,0.005263157894736842,0.00022522522522522523,0.0008333333333333334
12,0.002380952380952381,0.004761904761904762,0.002272727272727273,0.002380952380952381,0.005555555555555556,0.0007092198581560284,0.0017543859649122807,0.0016949152542372883,0.0013698630136986301,0.0013333333333333335,0.01,0.005,0.00026041666666666666,0.0038461538461538464,0.002380952380952381,0.004545454545454546,0.004166666666666667,0.0058823529411764705,0.00040816326530612246,0.02442104271536026,0.0058823529411764705,0.0008403361344537816,0.002127659574468085,0.004347826086956522,0.0007633587786259542,0.003703703703703704,0.0071428571428571435,0.008333333333333333,0.0017543859649122807,0.0020833333333333333
13,0.004347826086956522,0.00625,0.0018181818181818182,0.002777777777777778,0.002631578947368421,0.0016666666666666668,0.0014285714285714286,0.002173913043478261,0.014271902504082461,0.002127659574468085,0.007692307692307693,0.003703703703703704,0.0005952380952380953,0.002857142857142857,0.0025,0.005555555555555556,0.0010204081632653062,0.0030303030303030303,0.0006451612903225806,0.0038461538461538464,0.004347826086956522,0.004545454545454546,0.002,0.0004807692307692308,0.004347826086956522,0.02539400694231933,0.006666666666666667,0.008333333333333333,0.020450880468960615,0.0006211180124223603
14,0.003125,0.009090909090909092,0.002272727272727273,0.0011627906976744186,0.005555555555555556,0.004347826086956522,0.002272727272727273,0.0017857142857142859,0.0013698630136986301,0.003448275862068966,0.000234192037470726,0.003125,0.0025,0.009090909090909092,0.0058823529411764705,0.01,0.0032258064516129032,0.001639344262295082,0.002,0.001075268817204301,0.001851851851851852,0.001075268817204301,0.00196078431372549,0.0006849315068493151,0.003448275862068966,0.0014084507042253522,0.004,0.003703703703703704,0.014661828338727695,0.00041493775933609963
15,0.005263157894736842,0.0008849557522123895,0.004761904761904762,0.0022222222222222222,0.002777777777777778,0.005263157894736842,0.0017857142857142859,0.001,0.003448275862068966,0.001639344262295082,0.004545454545454546,0.0022222222222222222,0.0017857142857142859,0.004761904761904762,0.006666666666666667,0.001851851851851852,0.0033333333333333335,0.0015873015873015873,0.0035714285714285718,0.00625,0.0025,0.004,0.001724137931034483,0.004545454545454546,0.0035714285714285718,0.0017543859649122807,0.005,0.008333333333333333,0.0016666666666666668,0.01898106877206602
16,0.009090909090909092,0.004545454545454546,0.0038461538461538464,0.002380952380952381,0.0025,0.003448275862068966,0.004347826086956522,0.0017857142857142859,0.05158749813533399,0.0033333333333333335,0.004,0.002272727272727273,0.004,0.002380952380952381,0.01,0.0058823529411764705,0.004761904761904762,0.0030303030303030303,0.0033333333333333335,0.004347826086956522,0.0058823529411764705,0.0016949152542372883,0.0020833333333333333,0.0029411764705882353,0.007692307692307693,0.0014285714285714286,0.000591715976331361,0.004166666666666667,0.0012987012987012987,0.0058823529411764705
17,0.002857142857142857,0.0071428571428571435,0.007692307692307693,0.0012195121951219512,0.0035714285714285718,0.0018867924528301887,0.0018867924528301887,0.004,0.0058823529411764705,0.0038461538461538464,0.004761904761904762,0.0016666666666666668,0.0030303030303030303,0.0058823529411764705,0.009090909090909092,0.0071428571428571435,0.0018867924528301887,0.0058823529411764705,0.002777777777777778,0.002702702702702703,0.006666666666666667,0.006666666666666667,0.0016129032258064516,0.004166666666666667,0.008333333333333333,0.005555555555555556,0.0071428571428571435,0.0884005202243526,0.00625,0.0011363636363636365
18,0.009090909090909092,0.009090909090909092,0.007692307692307693,0.0032258064516129032,0.0071428571428571435,0.01360873329919465,0.0032258064516129032,0.004545454545454546,0.0071428571428571435,0.006666666666666667,0.0038461538461538464,0.00625,0.0071428571428571435,0.01,0.00625,0.0071428571428571435,0.0058823529411764705,0.004761904761904762,0.004761904761904762,0.005,0.0071428571428571435,0.0012658227848101266,0.004761904761904762,0.0058823529411764705,0.002,0.0058823529411764705,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.00196078431372549
19,0.0071428571428571435,0.01,0.0071428571428571435,0.005555555555555556,0.006666666666666667,0.0008620689655172415,0.0035714285714285718,0.0013698630136986301,0.004545454545454546,0.007692307692307693,0.00034013605442176874,0.0058823529411764705,0.0071428571428571435,0.004545454545454546,0.0071428571428571435,0.0058823529411764705,0.009090909090909092,0.006666666666666667,0.002702702702702703,0.004,0.004545454545454546,0.005555555555555556,0.007692307692307693,0.017802730731790044,0.0032258064516129032,0.0033333333333333335,0.008333333333333333,0.007692307692307693,0.005,0.004166666666666667
20,0.007692307692307693,0.005263157894736842,0.0071428571428571435,0.005555555555555556,0.0029411764705882353,0.0011363636363636365,0.005,0.01,0.0058823529411764705,0.0012987012987012987,0.006666666666666667,0.001724137931034483,0.008333333333333333,0.004545454545454546,0.007692307692307693,0.01,0.01,0.008333333333333333,0.0058823529411764705,0.01,0.01,0.009090909090909092,0.0058823529411764705,0.004545454545454546,0.002173913043478261,0.0019230769230769232,0.008333333333333333,0.009090909090909092,0.004347826086956522,0.0011363636363636365
21,0.007692307692307693,0.006666666666666667,0.006666666666666667,0.005,0.006666666666666667,0.0029411764705882353,0.0015873015873015873,0.0033333333333333335,0.01,0.0071428571428571435,0.0011363636363636365,0.007692307692307693,0.030914358766718556,0.008333333333333333,0.008333333333333333,0.006666666666666667,0.005263157894736842,0.005555555555555556,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.00625,0.007692307692307693,0.0071428571428571435,0.00625,0.0058823529411764705,0.0071428571428571435,0.0071428571428571435,0.006666666666666667,0.003703703703703704
22,0.01,0.01,0.0038461538461538464,0.004545454545454546,0.0058823529411764705,0.0030303030303030303,0.004,0.004347826086956522,0.01,0.007692307692307693,0.007692307692307693,0.008333333333333333,0.002325581395348837,0.004761904761904762,0.007692307692307693,0.009090909090909092,0.01,0.00625,0.01,0.007692307692307693,0.006666666666666667,0.009090909090909092,0.007692307692307693,0.034191434754164536,0.004761904761904762,0.003448275862068966,0.09724112204605538,0.0058823529411764705,0.01,0.004
23,0.01,0.009090909090909092,0.00625,0.006666666666666667,0.005555555555555556,0.002857142857142857,0.01,0.0071428571428571435,0.00625,0.0071428571428571435,0.0071428571428571435,0.00625,0.005263157894736842,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.007692307692307693,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.006666666666666667,0.0030303030303030303,0.002173913043478261,0.007692307692307693,0.01,0.009090909090909092,0.009090909090909092,0.002325581395348837
24,0.005,0.007692307692307693,0.0071428571428571435,0.004347826086956522,0.01,0.006666666666666667,0.008333333333333333,0.008333333333333333,0.006666666666666667,0.005555555555555556,0.008333333333333333,0.006666666666666667,0.005555555555555556,0.01,0.008333333333333333,0.01,0.008333333333333333,0.007692307692307693,0.005555555555555556,0.01,0.007692307692307693,0.009090909090909092,0.00625,0.004761904761904762,0.008333333333333333,0.008333333333333333,0.00625,0.005555555555555556,0.009090909090909092,0.009090909090909092
25,0.01,0.007692307692307693,0.00625,0.0058823529411764705,0.007692307692307693,0.01,0.006666666666666667,0.004545454545454546,0.008333333333333333,0.01,0.008333333333333333,0.009090909090909092,0.005263157894736842,0.00625,0.004347826086956522,0.01,0.009090909090909092,0.004761904761904762,0.005263157894736842,0.002631578947368421,0.007692307692307693,0.008333333333333333,0.0058823529411764705,0.0032258064516129032,0.0071428571428571435,0.006666666666666667,0.01,0.005555555555555556,0.007692307692307693,0.003448275862068966
26,0.01,0.009090909090909092,0.008333333333333333,0.003703703703703704,0.0058823529411764705,0.0071428571428571435,0.0058823529411764705,0.008333333333333333,0.004347826086956522,0.006666666666666667,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.01,0.009090909090909092,0.007692307692307693,0.007692307692307693,0.006666666666666667,0.009090909090909092,0.004761904761904762,0.006666666666666667,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0058823529411764705,0.006666666666666667,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.01
27,0.01,0.009090909090909092,0.0071428571428571435,0.0058823529411764705,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.01,0.007692307692307693,0.0071428571428571435,0.006666666666666667,0.0030303030303030303,0.01,0.009090909090909092,0.009090909090909092,0.007692307692307693,0.006666666666666667,0.01,0.00625,0.008333333333333333,0.006666666666666667,0.008333333333333333,0.0011111111111111111,0.006666666666666667,0.008333333333333333,0.01,0.0058823529411764705,0.0035714285714285718,0.005
28,0.0029411764705882353,0.01,0.007692307692307693,0.005,0.006666666666666667,0.00625,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.01,0.0071428571428571435,0.008333333333333333,0.0071428571428571435,0.01,0.01,0.009090909090909092,0.009090909090909092,0.0071428571428571435,0.009090909090909092,0.01,0.007692307692307693,0.0071428571428571435,0.0071428571428571435,0.003448275862068966,0.006666666666666667,0.00625,0.006666666666666667,0.009090909090909092,0.01,0.0025
29,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.0071428571428571435,0.01,0.006666666666666667,0.0071428571428571435,0.01,0.01,0.009090909090909092,0.008333333333333333,0.01,0.007692307692307693,0.008333333333333333,0.01,0.0071428571428571435,0.008333333333333333,0.008333333333333333,0.009090909090909092,0.006666666666666667,0.008333333333333333,0.007692307692307693,0.007692307692307693,0.0033333333333333335,0.00625,0.0071428571428571435,0.01,0.007692307692307693,0.008333333333333333,0.0016949152542372883
30,0.008333333333333333,0.008333333333333333,0.0071428571428571435,0.005555555555555556,0.01,0.009090909090909092,0.01,0.009090909090909092,0.009090909090909092,0.01,0.01,0.009090909090909092,0.008333333333333333,0.00625,0.009090909090909092,0.009090909090909092,0.0004370128164789315,0.006666666666666667,0.007692307692307693,0.0058823529411764705,0.00625,0.008333333333333333,0.004166666666666667,0.007692307692307693,0.0058823529411764705,0.0071428571428571435,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.002777777777777778
31,0.008333333333333333,0.007692307692307693,0.0071428571428571435,0.004761904761904762,0.0058823529411764705,0.008333333333333333,0.004166666666666667,0.003448275862068966,0.006666666666666667,0.01,0.007692307692307693,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.0071428571428571435,0.01,0.01,0.0058823529411764705,0.009090909090909092,0.007692307692307693,0.006666666666666667,0.005555555555555556,0.007692307692307693,0.004761904761904762,0.00625,0.00625,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.008333333333333333
32,0.0071428571428571435,0.009090909090909092,0.008333333333333333,0.006666666666666667,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.00625,0.01,0.0071428571428571435,0.007692307692307693,0.007692307692307693,0.008333333333333333,0.00625,0.008333333333333333,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.01,0.008333333333333333,0.009090909090909092,0.005263157894736842,0.007692307692307693,0.005263157894736842,0.00625,0.01,0.009090909090909092,0.01,0.01
33,0.01,0.009090909090909092,0.00625,0.006666666666666667,0.009090909090909092,0.008333333333333333,0.006666666666666667,0.01,0.008333333333333333,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.004761904761904762,0.007692307692307693,0.007692307692307693,0.009090909090909092,0.004545454545454546,0.008333333333333333,0.009090909090909092,0.00625,0.009090909090909092,0.004347826086956522,0.0071428571428571435,0.0071428571428571435,0.00625,0.002777777777777778,0.009090909090909092,0.007692307692307693,0.007692307692307693,0.01
34,0.008333333333333333,0.01,0.0071428571428571435,0.005555555555555556,0.0071428571428571435,0.007692307692307693,0.006666666666666667,0.007692307692307693,0.005555555555555556,0.0071428571428571435,0.009090909090909092,0.006666666666666667,0.003703703703703704,0.0071428571428571435,0.007692307692307693,0.009090909090909092,0.0058823529411764705,0.008333333333333333,0.007692307692307693,0.01,0.007692307692307693,0.0071428571428571435,0.00625,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.01,0.009090909090909092,0.009090909090909092,0.008333333333333333
35,0.009090909090909092,0.01,0.005,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.01,0.007692307692307693,0.01,0.01,0.007692307692307693,0.01,0.01,0.009090909090909092,0.01,0.0058823529411764705,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.009090909090909092,0.009090909090909092,0.0071428571428571435,0.008333333333333333,0.007692307692307693,0.00625,0.0071428571428571435,0.0018181818181818182,0.007692307692307693,0.008333333333333333,0.009090909090909092
36,0.006666666666666667,0.0071428571428571435,0.004545454545454546,0.0058823529411764705,0.008333333333333333,0.01,0.00625,0.009090909090909092,0.007692307692307693,0.004761904761904762,0.009090909090909092,0.009090909090909092,0.0071428571428571435,0.01,0.009090909090909092,0.0058823529411764705,0.00625,0.0071428571428571435,0.004761904761904762,0.01,0.01,0.009090909090909092,0.007692307692307693,0.0058823529411764705,0.008333333333333333,0.007692307692307693,0.007692307692307693,0.01,0.007692307692307693,0.007692307692307693
37,0.01,0.008333333333333333,0.004761904761904762,0.0071428571428571435,0.002777777777777778,0.05553073241433506,0.008333333333333333,0.009090909090909092,0.01,0.009090909090909092,0.0058823529411764705,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.01,0.008333333333333333,0.148406771108925,0.007692307692307693,0.01,0.009090909090909092,0.009090909090909092,0.004761904761904762,0.007692307692307693,0.006666666666666667,0.0071428571428571435,0.0071428571428571435,0.006666666666666667,0.005555555555555556,0.009090909090909092,0.01
38,0.009090909090909092,0.01,0.007692307692307693,0.0058823529411764705,0.01,0.008333333333333333,0.01,0.009090909090909092,0.005,0.00625,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.00625,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.004166666666666667,0.01,0.01,0.005555555555555556,0.007692307692307693,0.0058823529411764705,0.008333333333333333,0.0024390243902439024,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.004761904761904762,0.009090909090909092
39,0.008333333333333333,0.01,0.0058823529411764705,0.0014285714285714286,0.01,0.009090909090909092,0.009090909090909092,0.0058823529411764705,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.01,0.0058823529411764705,0.0058823529411764705,0.0071428571428571435,0.008333333333333333,0.005263157894736842,0.007692307692307693,0.007692307692307693,0.0071428571428571435,0.0058823529411764705,0.01,0.006666666666666667,0.008333333333333333,0.006666666666666667,0.0071428571428571435,0.007692307692307693,0.008333333333333333,0.008333333333333333,0.009090909090909092
40,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.004,0.008333333333333333,0.01,0.006666666666666667,0.007692307692307693,0.0071428571428571435,0.009090909090909092,0.009090909090909092,0.007692307692307693,0.0058823529411764705,0.007692307692307693,0.009090909090909092,0.01,0.0071428571428571435,0.008333333333333333,0.006666666666666667,0.0035714285714285718,0.006666666666666667,0.0058823529411764705,0.005,0.008333333333333333,0.0071428571428571435,0.0071428571428571435,0.001851851851851852,0.005555555555555556,0.01,0.008333333333333333
41,0.005555555555555556,0.0071428571428571435,0.00625,0.0020833333333333333,0.009090909090909092,0.005263157894736842,0.009090909090909092,0.007692307692307693,0.009090909090909092,0.0071428571428571435,0.007692307692307693,0.005263157894736842,0.009090909090909092,0.0071428571428571435,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.008333333333333333,0.01,0.0058823529411764705,0.0071428571428571435,0.12487666300697904,0.005263157894736842,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.006666666666666667,0.0071428571428571435,0.009090909090909092
42,0.01,0.0038461538461538464,0.00625,0.004347826086956522,0.01,0.008333333333333333,0.009090909090909092,0.01,0.009090909090909092,0.01,0.0058823529411764705,0.009090909090909092,0.01,0.007692307692307693,0.0058823529411764705,0.009090909090909092,0.0058823529411764705,0.006666666666666667,0.01,0.01,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.0035714285714285718,0.005,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.0007042253521126761,0.009090909090909092
43,0.01,0.01,0.007692307692307693,0.00625,0.009090909090909092,0.007692307692307693,0.007692307692307693,0.009090909090909092,0.008333333333333333,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.01,0.009090909090909092,0.01,0.008333333333333333,0.009090909090909092,0.005555555555555556,0.005555555555555556,0.01,0.0058823529411764705,0.0058823529411764705,0.008333333333333333,0.007692307692307693,0.004545454545454546,0.008333333333333333,0.009090909090909092,0.009090909090909092,0.01,0.007692307692307693
44,0.007692307692307693,0.007692307692307693,0.00625,0.006666666666666667,0.008333333333333333,0.006666666666666667,0.007692307692307693,0.008333333333333333,0.01,0.007692307692307693,0.009090909090909092,0.01,0.009090909090909092,0.008333333333333333,0.01,0.007692307692307693,0.006666666666666667,0.0071428571428571435,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.00625,0.00625,0.0071428571428571435,0.008333333333333333,0.007692307692307693,0.004166666666666667,0.009090909090909092,0.005555555555555556,0.009090909090909092
45,0.002631578947368421,0.0058823529411764705,0.006666666666666667,0.0071428571428571435,0.007692307692307693,0.01,0.007692307692307693,0.009090909090909092,0.0071428571428571435,0.007692307692307693,0.009090909090909092,0.009090909090909092,0.007692307692307693,0.0071428571428571435,0.00625,0.009090909090909092,0.009090909090909092,0.006666666666666667,0.01,0.009090909090909092,0.00625,0.007692307692307693,0.006666666666666667,0.008333333333333333,0.006666666666666667,0.008333333333333333,0.008333333333333333,0.006666666666666667,0.01,0.008333333333333333
46,0.009090909090909092,0.008333333333333333,0.005263157894736842,0.0071428571428571435,0.01,0.01,0.0071428571428571435,0.009090909090909092,0.008333333333333333,0.008333333333333333,0.0071428571428571435,0.01,0.01,0.007692307692307693,0.007692307692307693,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.01,0.009090909090909092,0.0071428571428571435,0.004761904761904762,0.008333333333333333,0.008333333333333333,0.005555555555555556,0.007692307692307693,0.009090909090909092,0.009090909090909092,0.007692307692307693
47,0.01,0.0058823529411764705,0.005263157894736842,0.006666666666666667,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.002857142857142857,0.008333333333333333,0.009090909090909092,0.0071428571428571435,0.01,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.005,0.01,0.007692307692307693,0.01,0.009090909090909092,0.006666666666666667,0.007692307692307693,0.0071428571428571435,0.00625,0.0071428571428571435,0.005263157894736842,0.01,0.01
48,0.007692307692307693,0.0071428571428571435,0.00625,0.006666666666666667,0.008333333333333333,0.01,0.00625,0.005555555555555556,0.01,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.01,0.008333333333333333,0.002631578947368421,0.005555555555555556,0.01,0.008333333333333333,0.0071428571428571435,0.01,0.01,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.008333333333333333,0.01,0.009090909090909092,0.009090909090909092,0.007692307692307693
49,0.01,0.008333333333333333,0.008333333333333333,0.004545454545454546,0.007692307692307693,0.009090909090909092,0.003448275862068966,0.0071428571428571435,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.008333333333333333,0.00625,0.0071428571428571435,0.01,0.007692307692307693,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.006666666666666667,0.006666666666666667,0.01,0.00625,0.005,0.007692307692307693,0.007692307692307693,0.009090909090909092,0.008333333333333333,0.008333333333333333,0.008333333333333333
50,0.009090909090909092,0.01,0.007692307692307693,0.005263157894736842,0.008333333333333333,0.01,0.00625,0.01,0.007692307692307693,0.01,0.005263157894736842,0.00625,0.01,0.009090909090909092,0.00625,0.008333333333333333,0.008333333333333333,0.007692307692307693,0.0058823529411764705,0.01,0.0071428571428571435,0.007692307692307693,0.005263157894736842,0.005555555555555556,0.008333333333333333,0.006666666666666667,0.01,0.0071428571428571435,0.0071428571428571435,0.009090909090909092
51,0.008333333333333333,0.00625,0.0071428571428571435,0.006666666666666667,0.008333333333333333,0.009090909090909092,0.0071428571428571435,0.01,0.008333333333333333,0.0071428571428571435,0.00625,0.009090909090909092,0.01,0.01,0.004347826086956522,0.0071428571428571435,0.008333333333333333,0.006666666666666667,0.009090909090909092,0.005555555555555556,0.0071428571428571435,0.01,0.006666666666666667,0.008333333333333333,0.007692307692307693,0.008333333333333333,0.01,0.01,0.009090909090909092,0.01
52,0.009090909090909092,0.006666666666666667,0.006666666666666667,0.0058823529411764705,0.006666666666666667,0.01,0.008333333333333333,0.00625,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.01,0.009090909090909092,0.0058823529411764705,0.01,0.0071428571428571435,0.01,0.00625,0.01,0.01,0.01,0.007692307692307693,0.0071428571428571435,0.0058823529411764705,0.007692307692307693,0.005263157894736842,0.01,0.006666666666666667,0.008333333333333333,0.008333333333333333
