,run 0,run 1,run 2,run 3,run 4,run 5,run 6,run 7,run 8,run 9
63,0.008333333333333333,0.0071428571428571435,0.005555555555555556,0.004761904761904762,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.00625,0.009090909090909092
64,0.007692307692307693,0.008333333333333333,0.006666666666666667,0.00625,0.008333333333333333,0.01,0.009090909090909092,0.008333333333333333,0.007692307692307693,0.0029411764705882353
65,0.008333333333333333,0.006666666666666667,0.00625,0.005263157894736842,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.01
66,0.009090909090909092,0.01,0.00625,0.0058823529411764705,0.01,0.0058823529411764705,0.005555555555555556,0.007692307692307693,0.0071428571428571435,0.009090909090909092
67,0.01,0.01,0.005555555555555556,0.005263157894736842,0.01,0.009090909090909092,0.0071428571428571435,0.009090909090909092,0.0071428571428571435,0.01
68,0.006666666666666667,0.006666666666666667,0.007692307692307693,0.005263157894736842,0.008333333333333333,0.01,0.01,0.01,0.005263157894736842,0.009090909090909092
69,0.01,0.009090909090909092,0.007692307692307693,0.006666666666666667,0.0071428571428571435,0.003703703703703704,0.009090909090909092,0.004166666666666667,0.0071428571428571435,0.006666666666666667
70,0.00625,0.008333333333333333,0.006666666666666667,0.005263157894736842,0.0071428571428571435,0.007692307692307693,0.01,0.009090909090909092,0.009090909090909092,0.01
71,0.01,0.008333333333333333,0.007692307692307693,0.004545454545454546,0.01,0.01,0.008333333333333333,0.007692307692307693,0.008333333333333333,0.01
72,0.007692307692307693,0.008333333333333333,0.006666666666666667,0.00625,0.009090909090909092,0.008333333333333333,0.00625,0.01,0.01,0.008333333333333333
73,0.009090909090909092,0.01,0.006666666666666667,0.0058823529411764705,0.007692307692307693,0.008333333333333333,0.005,0.01,0.007692307692307693,0.1135838379395927
74,0.01,0.01,0.0071428571428571435,0.00625,0.009090909090909092,0.01,0.009090909090909092,0.0071428571428571435,0.01,0.008333333333333333
75,0.01,0.01,0.005263157894736842,0.006666666666666667,0.005555555555555556,0.008333333333333333,0.00625,0.009090909090909092,0.009090909090909092,0.008333333333333333
76,0.009090909090909092,0.00625,0.0058823529411764705,0.006666666666666667,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.006666666666666667,0.008333333333333333,0.008333333333333333
77,0.009090909090909092,0.007692307692307693,0.008333333333333333,0.004166666666666667,0.00625,0.008333333333333333,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.01
78,0.0071428571428571435,0.009090909090909092,0.007692307692307693,0.005263157894736842,0.007692307692307693,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.007692307692307693
79,0.01,0.0071428571428571435,0.007692307692307693,0.004347826086956522,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.0071428571428571435,0.009090909090909092,0.007692307692307693
80,0.01,0.01,0.009090909090909092,0.004166666666666667,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.01,0.009090909090909092,0.009090909090909092
81,0.008333333333333333,0.005555555555555556,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.009090909090909092,0.0071428571428571435,0.01,0.00625,0.01
82,0.01,0.01,0.007692307692307693,0.00625,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.0058823529411764705,0.01,0.01
83,0.008333333333333333,0.009090909090909092,0.006666666666666667,0.0058823529411764705,0.01,0.01,0.007692307692307693,0.01,0.005555555555555556,0.008333333333333333
84,0.009090909090909092,0.008333333333333333,0.007692307692307693,0.00625,0.01,0.008333333333333333,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.0071428571428571435
85,0.008333333333333333,0.007692307692307693,0.007692307692307693,0.005555555555555556,0.01,0.008333333333333333,0.005,0.009090909090909092,0.0071428571428571435,0.009090909090909092
86,0.009090909090909092,0.01,0.0071428571428571435,0.0038461538461538464,0.0058823529411764705,0.007692307692307693,0.006666666666666667,0.007692307692307693,0.0058823529411764705,0.01
87,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.0058823529411764705,0.007692307692307693,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.0071428571428571435
88,0.0033333333333333335,0.0071428571428571435,0.006666666666666667,0.005,0.009090909090909092,0.01,0.009090909090909092,0.007692307692307693,0.009090909090909092,0.009090909090909092
89,0.009090909090909092,0.007692307692307693,0.005555555555555556,0.006666666666666667,0.0071428571428571435,0.007692307692307693,0.007692307692307693,0.01,0.008333333333333333,0.008333333333333333
90,0.005263157894736842,0.008333333333333333,0.0071428571428571435,0.004,0.0058823529411764705,0.009090909090909092,0.0071428571428571435,0.007692307692307693,0.008333333333333333,0.005263157894736842
91,0.005555555555555556,0.01,0.00625,0.005263157894736842,0.0071428571428571435,0.009090909090909092,0.005555555555555556,0.009090909090909092,0.008333333333333333,0.009090909090909092
92,0.008333333333333333,0.007692307692307693,0.0058823529411764705,0.0071428571428571435,0.01,0.01,0.01,0.01,0.00625,0.0071428571428571435
93,0.0071428571428571435,0.006666666666666667,0.005555555555555556,0.005263157894736842,0.007692307692307693,0.009090909090909092,0.01,0.00625,0.008333333333333333,0.008333333333333333
94,0.008333333333333333,0.0071428571428571435,0.006666666666666667,0.006666666666666667,0.01,0.007692307692307693,0.004761904761904762,0.00625,0.008333333333333333,0.01
95,0.009090909090909092,0.009090909090909092,0.007692307692307693,0.0071428571428571435,0.006666666666666667,0.009090909090909092,0.006666666666666667,0.01,0.007692307692307693,0.007692307692307693
96,0.006666666666666667,0.01,0.005263157894736842,0.006666666666666667,0.008333333333333333,0.01,0.0071428571428571435,0.01,0.00625,0.005555555555555556
97,0.01,0.007692307692307693,0.008333333333333333,0.0071428571428571435,0.007692307692307693,0.009090909090909092,0.005,0.009090909090909092,0.007692307692307693,0.009090909090909092
98,0.008333333333333333,0.009090909090909092,0.006666666666666667,0.00625,0.006666666666666667,0.009090909090909092,0.007692307692307693,0.01,0.01,0.009090909090909092
99,0.007692307692307693,0.009090909090909092,0.007692307692307693,0.006666666666666667,0.01,0.0071428571428571435,0.008333333333333333,0.007692307692307693,0.009090909090909092,0.009090909090909092
100,0.006666666666666667,0.008333333333333333,0.0071428571428571435,0.0071428571428571435,0.009090909090909092,0.008333333333333333,0.0071428571428571435,0.01,0.008333333333333333,0.008333333333333333
101,0.008333333333333333,0.009090909090909092,0.006666666666666667,0.0058823529411764705,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0071428571428571435,0.0058823529411764705,0.009090909090909092
102,0.0071428571428571435,0.01,0.007692307692307693,0.0071428571428571435,0.01,0.01,0.009090909090909092,0.01,0.006666666666666667,0.007692307692307693
103,0.01,0.01,0.005555555555555556,0.006666666666666667,0.01,0.009090909090909092,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.008333333333333333
104,0.008333333333333333,0.01,0.008333333333333333,0.004166666666666667,0.01,0.009090909090909092,0.008333333333333333,0.01,0.008333333333333333,0.01
105,0.009090909090909092,0.005,0.006666666666666667,0.007692307692307693,0.009090909090909092,0.01,0.0071428571428571435,0.01,0.009090909090909092,0.008333333333333333
106,0.009090909090909092,0.009090909090909092,0.005,0.005555555555555556,0.01,0.01,0.007692307692307693,0.01,0.009090909090909092,0.01
107,0.009090909090909092,0.0058823529411764705,0.0058823529411764705,0.00625,0.0071428571428571435,0.01,0.007692307692307693,0.009090909090909092,0.009090909090909092,0.01
108,0.01,0.009090909090909092,0.008333333333333333,0.00625,0.01,0.01,0.008333333333333333,0.00625,0.006666666666666667,0.009090909090909092
109,0.008333333333333333,0.009090909090909092,0.006666666666666667,0.00625,0.007692307692307693,0.007692307692307693,0.006666666666666667,0.01,0.006666666666666667,0.0071428571428571435
110,0.01,0.01,0.0071428571428571435,0.004545454545454546,0.008333333333333333,0.008333333333333333,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.009090909090909092
111,0.01,0.008333333333333333,0.0071428571428571435,0.006666666666666667,0.0058823529411764705,0.009090909090909092,0.00625,0.007692307692307693,0.009090909090909092,0.01
112,0.009090909090909092,0.007692307692307693,0.007692307692307693,0.0058823529411764705,0.008333333333333333,0.00625,0.008333333333333333,0.009090909090909092,0.008333333333333333,0.009090909090909092
113,0.0071428571428571435,0.009090909090909092,0.006666666666666667,0.006666666666666667,0.005555555555555556,0.008333333333333333,0.008333333333333333,0.01,0.0071428571428571435,0.007692307692307693
114,0.0058823529411764705,0.01,0.006666666666666667,0.005555555555555556,0.007692307692307693,0.005,0.009090909090909092,0.008333333333333333,0.006666666666666667,0.009090909090909092
115,0.009090909090909092,0.008333333333333333,0.0071428571428571435,0.00625,0.008333333333333333,0.009090909090909092,0.0058823529411764705,0.007692307692307693,0.0071428571428571435,0.009090909090909092
116,0.007692307692307693,0.007692307692307693,0.006666666666666667,0.005555555555555556,0.005555555555555556,0.01,0.008333333333333333,0.01,0.0058823529411764705,0.007692307692307693
117,0.008333333333333333,0.009090909090909092,0.007692307692307693,0.006666666666666667,0.009090909090909092,0.008333333333333333,0.006666666666666667,0.008333333333333333,0.00625,0.00625
118,0.008333333333333333,0.01,0.0058823529411764705,0.006666666666666667,0.007692307692307693,0.006666666666666667,0.0071428571428571435,0.01,0.008333333333333333,0.009090909090909092
119,0.01,0.006666666666666667,0.00625,0.0058823529411764705,0.008333333333333333,0.009090909090909092,0.01,0.009090909090909092,0.009090909090909092,0.0071428571428571435
120,0.006666666666666667,0.01,0.008333333333333333,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.01,0.009090909090909092,0.008333333333333333
121,0.009090909090909092,0.01,0.00625,0.00625,0.01,0.01,0.0071428571428571435,0.009090909090909092,0.01,0.009090909090909092
122,0.008333333333333333,0.007692307692307693,0.0058823529411764705,0.007692307692307693,0.009090909090909092,0.0071428571428571435,0.006666666666666667,0.009090909090909092,0.0071428571428571435,0.004761904761904762
123,0.008333333333333333,0.01,0.007692307692307693,0.006666666666666667,0.01,0.01,0.005555555555555556,0.00625,0.009090909090909092,0.01
124,0.008333333333333333,0.007692307692307693,0.007692307692307693,0.0058823529411764705,0.006666666666666667,0.007692307692307693,0.008333333333333333,0.01,0.0058823529411764705,0.009090909090909092
125,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.006666666666666667,0.007692307692307693,0.007692307692307693,0.0071428571428571435,0.009090909090909092,0.009090909090909092,0.0071428571428571435
126,0.009090909090909092,0.01,0.007692307692307693,0.005,0.01,0.01,0.01,0.008333333333333333,0.009090909090909092,0.009090909090909092
127,0.0058823529411764705,0.01,0.006666666666666667,0.005,0.01,0.006666666666666667,0.0071428571428571435,0.008333333333333333,0.008333333333333333,0.0071428571428571435
128,0.01,0.009090909090909092,0.0071428571428571435,0.006666666666666667,0.008333333333333333,0.007692307692307693,0.01,0.01,0.008333333333333333,0.01
129,0.01,0.007692307692307693,0.008333333333333333,0.0058823529411764705,0.01,0.009090909090909092,0.01,0.009090909090909092,0.0071428571428571435,0.01
130,0.01,0.0058823529411764705,0.006666666666666667,0.0058823529411764705,0.006666666666666667,0.01,0.009090909090909092,0.008333333333333333,0.009090909090909092,0.007692307692307693
131,0.01,0.009090909090909092,0.007692307692307693,0.005555555555555556,0.009090909090909092,0.01,0.0058823529411764705,0.01,0.0071428571428571435,0.009090909090909092
132,0.0071428571428571435,0.009090909090909092,0.005555555555555556,0.005555555555555556,0.006666666666666667,0.009090909090909092,0.01,0.006666666666666667,0.007692307692307693,0.007692307692307693
133,0.009090909090909092,0.009090909090909092,0.005263157894736842,0.0071428571428571435,0.009090909090909092,0.009090909090909092,0.01,0.008333333333333333,0.009090909090909092,0.009090909090909092
134,0.0071428571428571435,0.008333333333333333,0.007692307692307693,0.004761904761904762,0.007692307692307693,0.0058823529411764705,0.007692307692307693,0.009090909090909092,0.005263157894736842,0.008333333333333333
135,0.008333333333333333,0.0058823529411764705,0.007692307692307693,0.0071428571428571435,0.007692307692307693,0.009090909090909092,0.01,0.009090909090909092,0.009090909090909092,0.007692307692307693
136,0.008333333333333333,0.01,0.007692307692307693,0.00625,0.009090909090909092,0.007692307692307693,0.007692307692307693,0.009090909090909092,0.005555555555555556,0.009090909090909092
137,0.01,0.01,0.007692307692307693,0.0058823529411764705,0.009090909090909092,0.01,0.008333333333333333,0.009090909090909092,0.006666666666666667,0.009090909090909092
138,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.0058823529411764705,0.009090909090909092,0.009090909090909092,0.008333333333333333,0.01,0.005555555555555556,0.009090909090909092
139,0.009090909090909092,0.009090909090909092,0.0058823529411764705,0.0071428571428571435,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.009090909090909092,0.007692307692307693,0.008333333333333333
140,0.007692307692307693,0.008333333333333333,0.006666666666666667,0.004347826086956522,0.009090909090909092,0.00625,0.007692307692307693,0.009090909090909092,0.009090909090909092,0.008333333333333333
141,0.01,0.008333333333333333,0.007692307692307693,0.005263157894736842,0.005263157894736842,0.009090909090909092,0.00625,0.008333333333333333,0.01,0.01
142,0.009090909090909092,0.0071428571428571435,0.008333333333333333,0.00625,0.01,0.01,0.009090909090909092,0.00625,0.008333333333333333,0.009090909090909092
143,0.009090909090909092,0.005555555555555556,0.006666666666666667,0.0058823529411764705,0.0071428571428571435,0.007692307692307693,0.008333333333333333,0.0071428571428571435,0.008333333333333333,0.01
144,0.005555555555555556,0.0071428571428571435,0.007692307692307693,0.0058823529411764705,0.009090909090909092,0.009090909090909092,0.00625,0.01,0.0071428571428571435,0.01
145,0.008333333333333333,0.009090909090909092,0.005,0.00625,0.009090909090909092,0.008333333333333333,0.01,0.01,0.008333333333333333,0.01
146,0.009090909090909092,0.01,0.00625,0.006666666666666667,0.01,0.006666666666666667,0.009090909090909092,0.01,0.008333333333333333,0.01
147,0.007692307692307693,0.009090909090909092,0.005555555555555556,0.0071428571428571435,0.007692307692307693,0.007692307692307693,0.008333333333333333,0.009090909090909092,0.0071428571428571435,0.01
148,0.005555555555555556,0.009090909090909092,0.0071428571428571435,0.00625,0.01,0.0071428571428571435,0.007692307692307693,0.009090909090909092,0.01,0.009090909090909092
149,0.01,0.007692307692307693,0.007692307692307693,0.00625,0.009090909090909092,0.0058823529411764705,0.01,0.008333333333333333,0.005555555555555556,0.006666666666666667
150,0.007692307692307693,0.009090909090909092,0.007692307692307693,0.00625,0.01,0.008333333333333333,0.008333333333333333,0.009090909090909092,0.01,0.007692307692307693
151,0.008333333333333333,0.01,0.006666666666666667,0.00625,0.00625,0.01,0.006666666666666667,0.008333333333333333,0.007692307692307693,0.008333333333333333
152,0.007692307692307693,0.0071428571428571435,0.006666666666666667,0.006666666666666667,0.01,0.007692307692307693,0.01,0.007692307692307693,0.008333333333333333,0.009090909090909092
153,0.006666666666666667,0.009090909090909092,0.008333333333333333,0.0058823529411764705,0.009090909090909092,0.007692307692307693,0.005555555555555556,0.01,0.009090909090909092,0.01
154,0.009090909090909092,0.009090909090909092,0.0071428571428571435,0.0058823529411764705,0.006666666666666667,0.006666666666666667,0.0071428571428571435,0.008333333333333333,0.0071428571428571435,0.0071428571428571435
155,0.007692307692307693,0.0058823529411764705,0.0071428571428571435,0.0071428571428571435,0.007692307692307693,0.009090909090909092,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.009090909090909092
156,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.004761904761904762,0.0071428571428571435,0.007692307692307693,0.0071428571428571435,0.006666666666666667,0.0071428571428571435,0.008333333333333333
157,0.009090909090909092,0.006666666666666667,0.007692307692307693,0.004166666666666667,0.008333333333333333,0.01,0.0071428571428571435,0.009090909090909092,0.01,0.01
158,0.007692307692307693,0.009090909090909092,0.007692307692307693,0.006666666666666667,0.01,0.006666666666666667,0.00625,0.0058823529411764705,0.007692307692307693,0.01
159,0.01,0.0071428571428571435,0.0071428571428571435,0.00625,0.006666666666666667,0.01,0.007692307692307693,0.007692307692307693,0.009090909090909092,0.008333333333333333
160,0.008333333333333333,0.008333333333333333,0.0071428571428571435,0.00625,0.007692307692307693,0.009090909090909092,0.009090909090909092,0.006666666666666667,0.009090909090909092,0.007692307692307693
161,0.01,0.009090909090909092,0.007692307692307693,0.004166666666666667,0.0071428571428571435,0.0071428571428571435,0.009090909090909092,0.01,0.01,0.008333333333333333
162,0.01,0.01,0.004761904761904762,0.00625,0.01,0.008333333333333333,0.006666666666666667,0.009090909090909092,0.009090909090909092,0.009090909090909092
163,0.009090909090909092,0.008333333333333333,0.0071428571428571435,0.005263157894736842,0.01,0.007692307692307693,0.008333333333333333,0.007692307692307693,0.006666666666666667,0.009090909090909092
164,0.008333333333333333,0.009090909090909092,0.00625,0.006666666666666667,0.01,0.01,0.01,0.006666666666666667,0.007692307692307693,0.008333333333333333
165,0.007692307692307693,0.0071428571428571435,0.0071428571428571435,0.006666666666666667,0.01,0.008333333333333333,0.007692307692307693,0.01,0.008333333333333333,0.0071428571428571435
166,0.01,0.01,0.007692307692307693,0.005,0.01,0.00625,0.00625,0.008333333333333333,0.008333333333333333,0.009090909090909092
